admin_code,ensemble,band_1,band_1,band_1,band_1,band_1,band_1,band_1,band_1,band_1,band_1,band_1,band_5,band_5,band_5,band_5,band_5,band_5,band_5,band_5,band_5,band_5,band_5,band_11,band_11,band_11,band_11,band_11,band_11,band_11,band_11,band_11,band_11,band_11
,,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05
21833,00,87.03199771,87.03199771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,38.455998910000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,14.16799951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,01,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,02,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,03,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,04,87.03199771,87.03199771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,38.455998910000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,14.16799951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,05,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,06,87.03199771,87.03199771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,38.455998910000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,14.16799951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,07,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21833,08,87.03199771,56.67199852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.455998910000005,28.33599926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16799951,8.09599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
